schoolid,zmath,age,female,immig,langn,hisced,homepos,schprivate,stubeha
12400025,0.46,15.58,0,1,1,8,-0.11,0,-0.2
12400025,0.51,15.75,0,1,2,6,0.69,0,-0.2
12400025,0.99,16.25,0,1,2,7,-0.68,0,-0.2
12400025,-0.14,16,0,1,2,7,-0.73,0,-0.2
12400025,1.02,16.08,0,1,2,10,0.94,0,-0.2
12400025,1.47,15.83,0,1,2,7,0.98,0,-0.2
12400025,-0.84,16,1,2,3,7,0.12,0,-0.2
12400025,-0.06,15.42,1,2,1,6,0.83,0,-0.2
12400025,1.39,16.17,0,2,2,8,0.72,0,-0.2
12400025,-0.27,16,1,1,2,7,0.07,0,-0.2
12400025,0.32,15.5,0,1,1,8,0.62,0,-0.2
12400025,-0.81,15.5,0,2,2,8,-0.21,0,-0.2
12400025,0.55,15.42,1,1,1,9,0.48,0,-0.2
12400025,0.82,16.08,0,3,3,9,-0.68,0,-0.2
12400025,-0.09,16.33,1,3,3,10,-0.1,0,-0.2
12400025,0.18,15.83,0,1,2,7,-0.94,0,-0.2
12400025,0.72,16.08,1,1,2,7,-2.01,0,-0.2
12400025,-0.65,15.75,1,1,2,10,-1.75,0,-0.2
12400025,1.02,16.33,1,1,1,7,0.81,0,-0.2
12400025,1.2,15.83,0,1,2,5,0.35,0,-0.2
12400025,0.76,16.17,0,3,3,9,-0.86,0,-0.2
12400025,1.32,16.25,0,1,2,6,0.79,0,-0.2
12400025,-0.6,15.67,0,1,2,10,-0.03,0,-0.2
12400025,-0.89,16.25,1,2,2,7,-0.79,0,-0.2
12400025,0.23,15.42,1,1,2,8,3.03,0,-0.2
12400025,1.55,15.92,0,1,1,10,2.65,0,-0.2
12400025,0.05,16.17,1,3,3,9,-0.77,0,-0.2
12400025,1.52,15.42,1,3,1,7,0.13,0,-0.2
12400025,0.31,15.67,1,3,3,9,-0.32,0,-0.2
12400025,0.65,15.67,1,2,1,4,-0.64,0,-0.2
12400025,0.68,15.92,1,1,2,9,0.75,0,-0.2
12400026,0.45,15.5,1,1,3,5,0.12,0,-1.19
12400027,-0.29,16,0,1,1,10,-0.06,1,-0.36
12400027,0.58,15.92,0,1,1,9,2.13,1,-0.36
12400027,1.74,15.33,0,1,1,9,0.58,1,-0.36
12400027,0.9,16.17,0,1,1,9,0.38,1,-0.36
12400027,1.23,15.92,0,1,1,10,1.05,1,-0.36
12400027,2.34,16.08,0,1,1,9,0.94,1,-0.36
12400027,-0.74,16,0,1,1,10,1.36,1,-0.36
12400027,2.31,15.58,0,2,1,10,1.14,1,-0.36
12400027,-0.2,15.42,0,1,1,9,0.98,1,-0.36
12400027,1.01,15.92,0,1,1,9,1.28,1,-0.36
12400027,-0.99,15.5,0,1,1,7,0.39,1,-0.36
12400027,1.26,15.5,0,2,1,8,1.06,1,-0.36
12400027,0.2,15.42,0,1,1,8,-0.78,1,-0.36
12400027,1.06,16.25,0,1,1,9,0.46,1,-0.36
12400027,0.3,16.08,0,1,1,9,1.7,1,-0.36
12400027,1.02,15.83,0,1,1,7,0.11,1,-0.36
12400027,1.58,15.83,0,1,1,9,0.85,1,-0.36
12400027,1.32,15.5,0,1,1,8,0.78,1,-0.36
12400027,0.4,15.33,0,1,1,9,0.9,1,-0.36
12400027,1.88,15.92,0,1,1,8,-0.36,1,-0.36
12400027,1.16,16.08,0,1,1,8,0.79,1,-0.36
12400027,0.26,15.75,0,1,1,8,0.49,1,-0.36
12400027,0.41,15.83,0,1,1,9,0.65,1,-0.36
12400027,1.91,15.5,0,1,1,10,0.69,1,-0.36
12400027,1.13,15.67,0,1,1,8,0.89,1,-0.36
12400027,0.17,16.17,0,1,1,9,0.41,1,-0.36
12400027,0.05,16,0,1,1,8,0.69,1,-0.36
12400027,0.57,15.75,0,1,1,9,0.85,1,-0.36
12400027,0.29,16.17,0,1,1,8,1.39,1,-0.36
12400027,0.65,15.67,0,1,1,7,0.55,1,-0.36
12400027,1.71,15.92,0,1,1,8,1.13,1,-0.36
12400027,1.2,15.92,0,1,1,9,0.77,1,-0.36
12400027,0.35,16.25,0,1,1,8,0.39,1,-0.36
12400027,1.7,16,0,1,1,10,0.69,1,-0.36
12400027,0.56,15.58,0,1,1,9,1.44,1,-0.36
12400027,1,15.33,0,1,1,9,0.53,1,-0.36
12400027,0.95,16,0,1,1,7,0.51,1,-0.36
12400027,1.39,15.33,0,1,1,8,-0.58,1,-0.36
12400028,1.3,16.17,0,1,1,7,0.49,0,0.1
12400028,0.91,15.42,0,1,1,8,-0.04,0,0.1
12400028,-0.33,16.08,0,1,1,5,0.14,0,0.1
12400028,0.03,15.5,0,1,1,10,1.93,0,0.1
12400028,0.53,15.5,1,1,1,7,2.47,0,0.1
12400028,0.46,15.5,1,1,1,9,0.3,0,0.1
12400028,-1.34,15.83,1,1,1,8,1.13,0,0.1
12400028,0.16,15.75,0,1,1,8,-0.51,0,0.1
12400028,1.98,15.75,0,1,1,6,0.86,0,0.1
12400028,0.82,15.42,0,1,1,7,0.28,0,0.1
12400028,-1.04,15.75,1,1,1,10,0.8,0,0.1
12400028,-0.5,15.92,1,1,1,6,0.61,0,0.1
12400028,-1.06,15.92,1,1,2,5,0.32,0,0.1
12400028,-0.21,15.67,0,1,1,10,2.34,0,0.1
12400028,-1.12,15.83,1,1,1,10,-0.38,0,0.1
12400028,1.41,15.92,1,1,1,7,-0.19,0,0.1
12400028,-0.14,15.58,1,1,1,8,1.27,0,0.1
12400028,0.05,16.17,0,1,1,7,0.36,0,0.1
12400028,-0.13,16.08,1,1,1,9,0.01,0,0.1
12400028,-0.56,15.83,1,1,1,8,0.38,0,0.1
12400028,0.51,15.5,1,1,1,9,2.67,0,0.1
12400028,-0.25,15.83,0,2,1,8,0.23,0,0.1
12400028,0.35,15.67,0,1,1,9,1.37,0,0.1
12400028,-1.26,15.58,0,1,1,10,0.19,0,0.1
12400028,0.07,16.17,0,1,1,5,-1.04,0,0.1
12400028,1.37,16.25,0,1,2,7,0.83,0,0.1
12400028,-0.58,15.92,0,2,3,10,-2.33,0,0.1
12400028,2.4,15.67,0,1,1,9,1.89,0,0.1
12400028,1.2,15.58,1,1,1,9,-0.39,0,0.1
12400028,-0.89,16.25,1,2,3,10,-0.14,0,0.1
12400028,1.29,16.33,0,1,3,5,0.65,0,0.1
12400028,-0.42,16.08,0,1,1,10,1.55,0,0.1
12400028,0.91,15.67,1,1,1,9,1.19,0,0.1
12400028,0.12,15.42,1,1,1,7,0.07,0,0.1
12400028,1.31,15.58,0,1,1,9,1.49,0,0.1
12400028,-0.08,15.75,0,1,1,10,-0.87,0,0.1
12400028,-0.14,15.58,0,1,1,9,-0.45,0,0.1
12400031,-0.54,15.92,1,3,3,10,0.41,0,0.87
12400031,-0.56,15.92,1,1,1,10,1.82,0,0.87
12400031,-0.97,16,0,3,3,10,0.15,0,0.87
12400031,-0.36,15.5,0,1,1,7,0.61,0,0.87
12400031,0.88,15.75,1,1,1,7,0.96,0,0.87
12400031,-0.68,15.67,1,3,3,7,0.05,0,0.87
12400031,-0.59,15.67,1,1,1,8,0.7,0,0.87
12400031,-0.05,15.92,0,3,3,7,-1.05,0,0.87
12400031,-0.97,15.33,1,1,1,9,1.23,0,0.87
12400031,0.89,15.42,1,2,3,9,0.62,0,0.87
12400031,-0.85,15.5,0,1,1,7,1.18,0,0.87
12400031,-0.13,15.83,1,1,1,10,1.04,0,0.87
12400031,-0.51,16,1,1,1,10,-0.62,0,0.87
12400031,-1.38,15.75,0,3,3,10,-0.41,0,0.87
12400031,0.87,15.83,1,1,1,9,1.78,0,0.87
12400031,1,15.83,0,1,1,8,1.43,0,0.87
12400031,-0.74,16,0,3,3,9,-0.83,0,0.87
12400031,-0.69,15.67,0,2,1,8,0.75,0,0.87
12400031,1.2,16.08,1,1,1,9,0.98,0,0.87
12400031,-2.25,15.83,1,3,3,8,0.87,0,0.87
12400031,0.39,15.67,1,3,3,7,-0.3,0,0.87
12400031,0.65,15.58,1,1,1,6,0.51,0,0.87
12400031,-0.1,15.75,0,1,1,8,0.68,0,0.87
12400031,-1.13,16.08,1,1,1,7,-1.67,0,0.87
12400031,-1.16,16.08,0,1,1,9,1.13,0,0.87
12400031,-0.3,16.17,0,1,1,7,1.02,0,0.87
12400031,-0.51,16.08,1,1,1,10,1.79,0,0.87
12400032,-0.45,15.75,0,1,1,7,-0.38,0,-0.19
12400032,0.96,15.42,1,1,1,8,0.48,0,-0.19
12400033,1.48,15.67,0,1,1,10,1.7,1,-0.37
12400033,2.78,16.08,0,3,3,10,0.7,1,-0.37
12400033,-0.04,15.75,1,2,3,10,2.24,1,-0.37
12400033,1.04,15.83,1,1,1,10,0.52,1,-0.37
12400033,1.24,15.42,0,2,1,8,1.31,1,-0.37
12400033,0.21,15.5,1,2,3,10,2.13,1,-0.37
12400033,2.27,16.17,1,1,1,9,1.97,1,-0.37
12400033,0.87,16,0,1,1,10,1.15,1,-0.37
12400033,0.26,15.75,1,2,1,9,1.62,1,-0.37
12400033,0.47,15.67,1,1,1,8,2.06,1,-0.37
12400033,0.46,16.25,1,1,1,8,0.41,1,-0.37
12400033,1.6,15.67,1,1,1,9,1.3,1,-0.37
12400033,0.62,15.33,1,1,1,9,1.51,1,-0.37
12400033,-0.01,15.67,0,1,1,8,1.44,1,-0.37
12400033,1.17,15.58,0,1,1,9,0.95,1,-0.37
12400033,-0.07,15.5,1,3,3,7,1.32,1,-0.37
12400033,0.67,15.83,0,1,1,10,-0.12,1,-0.37
12400033,2.72,15.42,1,1,1,9,2.37,1,-0.37
12400033,-0.92,15.75,0,1,1,9,0.91,1,-0.37
12400033,1.11,15.42,1,1,1,9,1.57,1,-0.37
12400033,2.81,15.92,0,3,3,8,0.43,1,-0.37
12400033,0.57,15.92,1,1,1,10,2.44,1,-0.37
12400033,0.46,15.92,1,1,1,10,0.38,1,-0.37
12400033,1.07,15.5,0,1,1,8,0.69,1,-0.37
12400033,1.82,15.92,1,3,3,10,0.39,1,-0.37
12400033,2.88,15.83,0,3,3,8,0.55,1,-0.37
12400033,0.5,15.92,1,3,1,10,1.07,1,-0.37
12400033,1.91,16.08,0,3,3,9,0.52,1,-0.37
12400033,0.13,15.92,0,3,1,9,0.84,1,-0.37
12400033,-0.03,16.25,1,2,1,9,1.25,1,-0.37
12400033,0.54,15.92,0,1,1,9,1.6,1,-0.37
12400033,0.43,15.42,0,1,1,8,0.23,1,-0.37
12400033,1.72,15.67,0,1,1,10,1.91,1,-0.37
12400033,0.62,15.75,1,1,1,9,0.43,1,-0.37
12400033,-0.9,15.92,1,1,1,9,1.36,1,-0.37
12400033,0.41,16.17,0,1,1,10,1.41,1,-0.37
12400033,0.5,16.17,0,1,1,9,0.9,1,-0.37
12400034,-0.82,15.83,1,3,3,10,-0.23,0,0.75
12400034,0.5,15.42,0,1,1,7,0.68,0,0.75
12400034,0.34,15.67,1,1,1,9,-0.47,0,0.75
12400034,0.67,16.25,0,1,1,8,0.77,0,0.75
12400034,2.3,15.67,0,1,1,8,0.88,0,0.75
12400034,-1.02,15.67,1,1,1,10,0.22,0,0.75
12400034,1.46,16.08,0,3,3,9,0.43,0,0.75
12400034,0.39,16.17,1,1,1,7,0.99,0,0.75
12400034,-0.17,15.67,1,1,1,9,1.16,0,0.75
12400034,2.36,15.5,0,1,1,7,0.67,0,0.75
12400034,1.9,15.58,0,1,1,7,1.16,0,0.75
12400034,-0.82,15.92,1,2,1,6,0.44,0,0.75
12400034,1.9,15.5,0,2,3,8,0.45,0,0.75
12400034,-0.7,15.42,1,3,3,8,-0.21,0,0.75
12400034,-1.4,15.83,0,1,1,6,-0.1,0,0.75
12400034,0.08,15.67,0,1,1,7,-0.29,0,0.75
12400034,-0.68,15.92,0,2,1,7,0.6,0,0.75
12400034,1.33,16,1,2,1,9,-1.62,0,0.75
12400034,-0.41,15.75,1,1,1,9,2.35,0,0.75
12400034,-0.91,15.58,0,1,1,5,0.43,0,0.75
12400034,0.97,15.92,1,1,1,8,1.31,0,0.75
12400034,-0.98,16,0,3,3,8,0.12,0,0.75
12400034,-0.82,16,1,1,1,9,1.64,0,0.75
12400034,-0.65,15.5,1,1,1,5,0.84,0,0.75
12400034,-0.32,15.67,1,1,1,8,1.96,0,0.75
12400034,-1.4,15.58,0,3,3,7,-1.12,0,0.75
12400034,0.07,16.08,1,3,3,5,-0.31,0,0.75
12400034,-0.61,15.75,1,3,3,9,-0.93,0,0.75
12400034,0,16.25,0,1,1,4,-0.5,0,0.75
12400036,1.49,16.17,1,1,1,6,0.83,0,0.87
12400036,-0.13,16.17,0,1,1,7,0.05,0,0.87
12400036,-1.39,15.5,0,1,3,10,0.66,0,0.87
12400036,0.22,15.75,0,1,1,8,0.08,0,0.87
12400036,-0.04,16.33,1,1,1,8,0.5,0,0.87
12400036,0.73,15.58,0,1,1,7,1.48,0,0.87
12400036,0.21,15.42,1,1,1,8,0.94,0,0.87
12400036,0.1,15.42,1,1,1,6,0.92,0,0.87
12400036,-0.62,16.25,1,1,3,7,-0.76,0,0.87
12400036,-0.8,16.08,1,1,1,5,-0.65,0,0.87
12400036,1.51,15.67,0,1,1,8,0.91,0,0.87
12400036,-1.86,15.5,0,1,1,5,-0.38,0,0.87
12400036,-1.41,15.58,1,1,1,5,0.28,0,0.87
12400036,-0.02,16.17,0,1,1,6,-0.1,0,0.87
12400036,0.08,15.67,0,1,1,8,-1.14,0,0.87
12400038,0.69,15.67,0,1,1,5,0.21,0,-0.36
12400038,-0.39,15.75,0,1,1,9,1.3,0,-0.36
12400038,1.48,15.67,1,1,1,8,0.69,0,-0.36
12400038,1.34,15.83,0,3,3,7,0.71,0,-0.36
12400038,0.05,15.83,1,1,1,8,0.77,0,-0.36
12400038,-0.24,15.58,1,1,1,10,-0.38,0,-0.36
12400038,-1.43,15.33,0,1,1,9,0.51,0,-0.36
12400038,-0.92,15.58,0,1,1,5,-1.09,0,-0.36
12400038,-0.7,15.33,1,1,1,8,0.88,0,-0.36
12400038,-0.83,15.83,0,1,1,10,-0.28,0,-0.36
12400038,-0.58,15.92,0,1,1,7,0.92,0,-0.36
12400038,-0.62,15.5,0,1,1,7,0.47,0,-0.36
12400038,-0.5,16.17,1,1,1,9,0.96,0,-0.36
12400038,-2.28,15.33,0,1,1,7,0.44,0,-0.36
12400038,1.82,16.08,0,1,1,5,2.08,0,-0.36
12400041,-0.23,15.42,0,3,1,2,-0.24,0,0.75
12400041,0.1,15.42,0,3,3,5,-0.75,0,0.75
12400041,-0.17,16.25,1,1,1,9,0.99,0,0.75
12400041,0.43,15.5,0,1,1,9,0.74,0,0.75
12400041,1.14,15.92,0,1,1,8,0.27,0,0.75
12400041,-2.61,15.58,1,1,1,9,1.34,0,0.75
12400041,-1.63,15.33,0,1,1,9,0.64,0,0.75
12400041,-0.63,16.17,0,3,1,5,-0.08,0,0.75
12400041,-1.31,15.58,1,1,1,5,2.28,0,0.75
12400041,0.69,15.33,0,1,1,6,-0.02,0,0.75
12400041,-0.93,15.83,0,1,1,10,1.87,0,0.75
12400041,-0.98,16.33,1,1,1,9,1.75,0,0.75
12400041,-0.56,15.83,1,1,1,7,-0.31,0,0.75
12400041,-0.4,15.42,0,1,1,10,0.32,0,0.75
12400041,-0.36,16.17,1,1,1,7,0.89,0,0.75
12400041,-0.72,15.83,1,1,1,8,1.16,0,0.75
12400041,0.48,15.33,1,1,1,9,0.13,0,0.75
12400041,-0.93,15.33,1,3,1,6,-0.23,0,0.75
12400041,0.41,15.92,0,1,1,10,0.39,0,0.75
12400041,0.46,15.92,0,1,1,10,0.95,0,0.75
12400041,-1.25,15.58,1,1,1,7,0.7,0,0.75
12400041,-0.59,15.83,0,1,1,9,0.53,0,0.75
12400041,1.96,16,1,1,1,8,2.19,0,0.75
12400041,-1.28,16.08,1,1,1,10,0.56,0,0.75
12400041,0.71,16,0,1,1,7,-0.36,0,0.75
12400041,0.83,16.25,0,1,1,9,0.72,0,0.75
12400041,1.08,15.58,0,3,3,8,-0.54,0,0.75
12400041,-0.57,15.67,1,1,3,7,-0.34,0,0.75
12400041,-0.65,15.5,0,1,1,9,1.68,0,0.75
12400041,-0.36,16,0,1,1,10,0.84,0,0.75
12400042,0.5,16.17,0,1,1,9,0.73,0,0.14
12400042,-0.36,16.08,0,1,1,7,1.01,0,0.14
12400042,-0.22,15.83,0,1,1,7,-0.33,0,0.14
12400042,-0.85,16.25,1,1,1,5,-0.34,0,0.14
12400042,-0.27,16.08,1,1,1,8,-0.57,0,0.14
12400042,-0.95,16.08,0,1,1,6,-0.96,0,0.14
12400042,-0.99,16.17,1,1,1,7,0.76,0,0.14
12400042,-0.63,15.5,0,1,1,8,0.57,0,0.14
12400042,0.34,16.17,1,1,1,9,-0.24,0,0.14
12400042,-0.73,15.75,1,1,2,5,-0.04,0,0.14
12400042,-0.3,15.83,0,1,1,10,1.4,0,0.14
12400042,-1.12,15.5,1,1,2,10,-0.71,0,0.14
12400042,-0.16,15.42,1,1,1,9,1.08,0,0.14
12400042,0.37,15.92,1,1,1,9,1.19,0,0.14
12400042,-0.87,16.17,0,3,2,9,0.06,0,0.14
12400042,-0.12,16.17,1,1,1,10,0.66,0,0.14
12400042,0.26,15.67,0,1,1,6,-0.36,0,0.14
12400042,-0.56,15.92,0,1,2,8,0.5,0,0.14
12400042,-0.07,16.25,0,1,1,7,-0.28,0,0.14
12400042,-0.28,15.83,1,1,1,5,0.12,0,0.14
12400042,0.63,16.08,1,1,2,9,0.69,0,0.14
12400042,0.22,15.5,0,2,1,8,0.09,0,0.14
12400042,-0.93,15.58,0,1,2,6,0.25,0,0.14
12400042,0.59,15.58,1,1,1,9,1.2,0,0.14
12400042,0.43,15.75,0,1,1,6,0.1,0,0.14
12400042,-1.07,15.42,0,1,1,10,-0.43,0,0.14
12400042,0.44,15.83,1,1,1,8,0.81,0,0.14
12400042,-1.35,15.5,0,1,2,10,-0.18,0,0.14
12400042,-0.11,15.42,1,1,1,9,-0.04,0,0.14
12400042,-0.19,16.17,0,1,2,5,-0.34,0,0.14
12400042,-0.96,15.42,1,1,1,7,1.12,0,0.14
12400042,0.68,15.75,0,1,1,10,0.85,0,0.14
12400042,-0.18,15.83,1,1,1,7,-0.03,0,0.14
12400045,-0.08,16.25,0,2,3,6,-1.27,0,0.06
12400045,0.98,16.25,0,2,3,8,0,0,0.06
12400045,0.56,16,1,2,1,9,2.39,0,0.06
12400045,1.18,15.42,1,1,2,9,0.48,0,0.06
12400045,0.8,15.42,0,1,1,10,0.12,0,0.06
12400045,-0.52,15.67,1,3,2,10,-0.6,0,0.06
12400045,-1.38,15.83,0,2,2,10,0.22,0,0.06
12400045,0.53,16,1,1,2,10,-0.21,0,0.06
12400045,-0.98,15.83,0,2,3,9,-1.19,0,0.06
12400045,0.66,16,0,2,3,8,-0.27,0,0.06
12400045,-0.88,15.92,1,2,3,5,1.23,0,0.06
12400045,-0.1,15.42,1,3,2,10,0.06,0,0.06
12400045,-0.6,16.17,1,1,1,5,1.47,0,0.06
12400045,0.74,15.75,0,1,2,9,1.16,0,0.06
12400045,0.2,16.25,0,1,3,9,0.5,0,0.06
12400045,-0.54,16,0,2,1,9,-1.41,0,0.06
12400045,0.98,16.25,1,1,2,10,1.78,0,0.06
12400045,-1.41,15.75,1,3,3,7,-1.33,0,0.06
12400045,2.22,16.17,1,2,1,9,1.06,0,0.06
12400045,-0.11,15.67,1,1,1,7,-0.05,0,0.06
12400045,1.65,15.67,1,2,1,5,1.74,0,0.06
12400045,-0.59,16.25,0,1,2,9,1.47,0,0.06
12400045,-0.2,15.75,1,3,3,9,-1.01,0,0.06
12400045,-0.69,15.67,1,1,1,8,1.58,0,0.06
12400045,0.55,15.75,0,1,1,9,1.53,0,0.06
12400045,-1.09,15.42,1,2,3,6,0.1,0,0.06
12400045,1.22,15.67,0,1,1,8,-0.29,0,0.06
12400045,0.11,15.92,1,1,2,10,1.39,0,0.06
12400045,-1.51,16.08,0,3,3,10,-0.82,0,0.06
12400045,1.66,15.83,1,1,2,10,0.53,0,0.06
12400045,-0.09,15.92,0,3,2,9,-0.19,0,0.06
12400045,-0.8,15.67,0,2,3,6,-1.49,0,0.06
12400046,0.01,16.17,1,1,1,7,0.41,0,0.82
12400046,-0.18,15.92,0,3,3,8,0.75,0,0.82
12400046,-0.17,15.67,0,1,1,5,0.33,0,0.82
12400046,-0.39,15.92,1,1,1,5,1.09,0,0.82
12400046,-2.02,15.67,0,1,1,6,-0.4,0,0.82
12400046,-1.44,15.67,0,1,1,5,-0.15,0,0.82
12400046,-1.81,15.75,0,1,1,5,0.01,0,0.82
12400046,-0.63,15.92,0,1,1,9,1.29,0,0.82
12400046,0.61,15.83,0,2,1,8,-0.09,0,0.82
12400046,-1.05,15.42,1,1,1,10,0.8,0,0.82
12400046,0.63,16.17,1,1,1,8,1.5,0,0.82
12400046,0.28,15.42,1,3,3,5,-1.1,0,0.82
12400046,0.79,16.17,0,1,1,9,0.59,0,0.82
12400046,0.48,16.08,1,1,1,7,0.07,0,0.82
12400046,-0.32,16.17,1,1,1,9,0.53,0,0.82
12400046,0.63,15.58,1,1,1,8,0.47,0,0.82
12400046,0.71,15.42,0,1,1,8,0.69,0,0.82
12400046,0.19,15.33,1,1,1,8,0.28,0,0.82
12400046,-1,15.58,0,1,1,9,1.64,0,0.82
12400046,-1.36,16.17,0,1,1,5,-0.92,0,0.82
12400046,-0.96,15.67,0,1,1,5,0.55,0,0.82
12400046,-1.29,15.33,0,1,1,9,0.45,0,0.82
12400046,0.22,15.67,1,1,1,5,0.96,0,0.82
12400046,-0.83,15.75,1,1,1,8,1.25,0,0.82
12400046,-0.83,15.5,1,1,1,10,1.34,0,0.82
12400046,0.55,16,0,1,1,7,0.68,0,0.82
12400046,1.17,15.83,1,1,1,7,0.98,0,0.82
12400046,-0.02,15.83,0,1,1,10,1.96,0,0.82
12400046,-0.37,15.83,1,1,1,9,-0.7,0,0.82
12400046,0.2,16.08,0,1,1,8,-0.02,0,0.82
12400046,0.57,15.67,0,1,1,9,1.41,0,0.82
12400048,0.11,15.75,1,3,3,9,-0.27,0,1.17
12400048,0.89,15.67,1,1,1,9,0.11,0,1.17
12400048,-1.2,16.25,1,1,1,9,-0.61,0,1.17
12400048,-0.16,15.83,0,1,1,9,1.1,0,1.17
12400048,-1.66,15.92,0,1,1,10,0.31,0,1.17
12400048,-0.09,15.58,0,3,1,8,0.47,0,1.17
12400048,0.03,16.08,0,1,1,5,-0.69,0,1.17
12400048,1.37,15.67,1,3,1,8,-0.31,0,1.17
12400048,-0.25,15.75,1,3,3,10,0.83,0,1.17
12400048,-1.84,15.83,1,1,1,9,0.29,0,1.17
12400048,-0.28,15.67,0,1,1,5,0.32,0,1.17
12400048,0.19,16,0,1,1,10,1.27,0,1.17
12400048,0.47,15.83,1,1,1,7,0.54,0,1.17
12400048,0.32,16.17,0,3,3,5,1.26,0,1.17
12400048,-0.36,15.42,0,2,1,7,-0.38,0,1.17
12400048,-0.44,15.83,1,1,1,5,0.36,0,1.17
12400048,0.12,16.08,0,1,1,8,-0.52,0,1.17
12400048,-0.64,15.83,0,3,3,9,-0.9,0,1.17
12400048,0.77,15.42,1,3,3,7,0.03,0,1.17
12400048,-1.52,15.67,0,1,1,6,0.97,0,1.17
12400048,-1.23,15.42,0,1,1,8,0.63,0,1.17
12400048,-1.97,15.83,0,2,1,4,-1.02,0,1.17
12400048,-0.09,15.33,1,1,1,9,0.77,0,1.17
12400048,-0.68,15.92,1,1,1,8,0.75,0,1.17
12400048,-1.08,15.83,1,1,1,10,-1.14,0,1.17
12400048,-1.03,15.83,0,3,3,3,-1.22,0,1.17
12400048,-1.61,15.83,1,1,1,5,0.89,0,1.17
12400048,-0.47,15.75,1,1,1,7,1.09,0,1.17
12400048,-0.13,15.83,0,1,1,7,0.39,0,1.17
12400048,0.26,15.42,0,2,1,6,0.35,0,1.17
12400048,0.76,15.33,0,2,1,6,0.42,0,1.17
12400048,-0.4,16,0,1,1,6,0.37,0,1.17
12400048,-0.6,16,0,1,1,6,0.58,0,1.17
12400048,-0.52,15.75,0,1,1,6,0.05,0,1.17
12400048,-0.9,15.75,1,1,1,5,-0.68,0,1.17
12400049,0.65,15.5,0,3,3,8,-0.2,0,0.1
12400049,-0.28,16.25,1,2,3,5,-0.31,0,0.1
12400049,1.33,16,1,2,3,6,-0.07,0,0.1
12400049,0.56,16.33,0,2,3,8,0.95,0,0.1
12400049,1.55,15.58,0,2,3,8,0.39,0,0.1
12400049,2.41,15.58,0,2,3,6,-0.16,0,0.1
12400049,1.78,15.83,0,2,3,8,1.07,0,0.1
12400049,1,15.58,1,2,3,8,0.96,0,0.1
12400049,1.84,16.08,0,2,1,7,-0.41,0,0.1
12400049,1.07,16.33,0,2,1,6,0.57,0,0.1
12400049,1.78,16,1,3,3,9,0.76,0,0.1
12400049,0.18,15.75,0,2,1,9,-0.9,0,0.1
12400049,2.06,16,0,2,1,9,1.78,0,0.1
12400049,2.21,15.75,1,2,1,8,0.58,0,0.1
12400049,-0.06,15.92,1,2,3,6,-0.56,0,0.1
12400049,2.72,15.58,0,2,1,8,1.45,0,0.1
12400049,-0.1,15.5,0,2,3,8,-0.34,0,0.1
12400049,1.35,15.5,1,2,3,6,-0.34,0,0.1
12400049,0.74,15.75,0,2,1,8,0.45,0,0.1
12400049,1.98,16.25,0,2,1,9,-0.37,0,0.1
12400049,0.97,16.08,1,2,1,7,-0.89,0,0.1
12400050,-1.71,15.92,0,1,1,9,1.75,0,1.96
12400050,0.38,15.5,0,3,1,9,0.3,0,1.96
12400050,-0.64,16.25,1,1,1,7,-0.83,0,1.96
12400050,0.82,15.83,1,1,1,7,0.86,0,1.96
12400050,-0.28,15.42,1,1,1,9,1.63,0,1.96
12400050,-2.11,15.5,1,1,1,9,0.51,0,1.96
12400050,-1.34,15.75,0,1,1,9,-0.61,0,1.96
12400050,-1.44,15.92,0,1,1,7,0.06,0,1.96
12400050,1.58,16,0,1,1,10,1.32,0,1.96
12400050,-0.74,15.92,0,1,1,10,0.3,0,1.96
12400050,-2.36,15.42,0,3,3,10,2.46,0,1.96
12400050,-1.98,15.58,1,1,1,9,-0.16,0,1.96
12400050,-0.55,15.67,0,1,1,10,1.24,0,1.96
12400050,-0.02,16.25,1,1,1,9,0.32,0,1.96
12400050,-0.2,15.42,1,1,1,5,0.18,0,1.96
12400050,-1.08,16.25,0,1,1,10,1.06,0,1.96
12400050,-0.53,16.33,0,1,1,10,1.01,0,1.96
12400050,0.28,16,0,1,1,9,1.2,0,1.96
12400050,-0.72,15.92,0,1,1,9,-0.64,0,1.96
12400050,-1.14,16.08,1,1,1,8,0.57,0,1.96
12400050,-0.81,15.5,1,1,1,7,0.61,0,1.96
12400050,-0.62,15.67,1,1,1,9,0.55,0,1.96
12400050,-0.53,16.25,1,1,1,9,0.07,0,1.96
12400050,-0.24,16.25,1,3,1,7,0.88,0,1.96
12400050,-0.78,15.5,0,1,1,9,1.54,0,1.96
12400050,-1.42,15.83,1,1,1,9,0.64,0,1.96
12400050,-0.28,16,0,1,1,7,-0.06,0,1.96
12400050,-0.55,15.83,0,1,1,6,0.15,0,1.96
12400050,-0.8,16.33,1,1,1,10,-0.36,0,1.96
12400050,-1.46,15.5,0,1,1,10,-0.02,0,1.96
12400050,0.56,15.42,1,1,1,9,1.4,0,1.96
12400050,-0.11,15.92,1,1,1,9,0.83,0,1.96
12400052,-1.43,16,1,2,3,7,-1.62,0,1.96
12400052,0.05,15.67,0,1,1,9,0.18,0,1.96
12400052,-0.15,16.17,1,2,1,5,0.91,0,1.96
12400052,0.14,15.83,1,1,1,7,0.8,0,1.96
12400052,1.49,15.58,1,3,1,9,0.49,0,1.96
12400052,0.36,15.58,1,3,3,10,0.1,0,1.96
